original_id,dataset,length_bucket,word_count,sentence,system,model_version,run_index,corrected,error,timestamp
conll14_393,conll14,long,32,There are always newspaper report that a new born baby has be abandoned at hospital after they realized the baby have diseases that need a huge amount of money to secure .,gector,gector-2024-roberta-large,1,There are always newspaper reports that a new born baby has been abandoned at a hospital after they realized the baby has diseases that need a huge amount of money to cure .,,2026-06-23T13:27:51.383267
conll14_479,conll14,long,35,Sometimes it becomes extremely hard for them to accept this news especially if they are going to know that they or their descendants may have a severe disease like blood disease which is untreatable .,gector,gector-2024-roberta-large,1,"Sometimes it becomes extremely hard for them to accept this news , especially if they are getting to know that they or their descendants may have a severe disease like blood disease which is untreatable .",,2026-06-23T13:27:52.502446
conll14_714,conll14,long,38,"However , critics may argue that with the existence of social media sites have reduced physical human interactions among people as they will prefer sitting in front of a computer to going out and meeting new friends .",gector,gector-2024-roberta-large,1,"However , critics may argue that the existence of social media sites has reduced physical human interactions among people as they will prefer sitting in front of a computer to going out and meeting new friends .",,2026-06-23T13:27:53.830130
conll14_266,conll14,long,26,"First of all , from the angle of human right , a genetic risk carrier should not be obligated to tell the truth to others .",gector,gector-2024-roberta-large,1,"First of all , from the angle of human rights , a genetic risk carrier should not be obligated to tell the truth to others .",,2026-06-23T13:27:55.007371
conll14_141,conll14,long,59,Having support from relatives are vital as they ensure the genetic risk carrier that he/she is not alone in facing this illness and it will certainly provide a morale boost as the whole family will share a common sentiment with regards towards the future prospect of the genetic disorder which could be inherited by anyone in the family .,gector,gector-2024-roberta-large,1,Having support from relatives is vital as it ensure the genetic risk carrier that he/she is not alone in facing this illness and it will certainly provide a morale boost as the whole family will share a common sentiment with regards towards the future prospect of the genetic disorder which could be inherited by anyone in the family .,,2026-06-23T13:27:57.880105
conll14_1156,conll14,long,29,Updated news people care about can be easily obtained when you refresh your social media sites on your smart phones and laptops almost every time at any time .,gector,gector-2024-roberta-large,1,Updated news people care about can be easily obtained when you refresh your social media sites on your smart phones and laptops almost every time at any time .,,2026-06-23T13:27:58.441920
conll14_355,conll14,long,30,"Hence , for a family in which every member is truly believing in each other and loving each other ,all these troubles are just testaments to make them stronger .",gector,gector-2024-roberta-large,1,"Hence , for a family in which every member truly believes in each other and loves each other , all these problems are just testaments to make them stronger .",,2026-06-23T13:28:00.151679
conll14_1044,conll14,long,52,"Through those sites we are able to talk to them , to know what their activities are and who their friends are , etc. From the surface point of view it is no doubt that these sites help us to have a better relationship with our relatives despite of the distance .",gector,gector-2024-roberta-large,1,"Through those sites , we are able to talk to them , to know what their activities are and who their friends are , etc. From the surface point of view , there is no doubt that these sites help us to have a better relationship with our relatives despite of the distance .",,2026-06-23T13:28:01.277008
conll14_15,conll14,long,27,"It is a concern that will be with us during our whole life , because we will never know when the ''potential bomb' ' will explode .",gector,gector-2024-roberta-large,1,"It is a concern that will be with us during our whole lives , because we will never know when the ''potential bomb' ' will explode .",,2026-06-23T13:28:02.419307
conll14_535,conll14,long,32,"So I think whatever the genetic is or whether the gene is match with their parents , it should not be told to anyone even his or her family or relatives .",gector,gector-2024-roberta-large,1,"So I think whatever the genetic is or whether the gene is match with their parents , it should not be told to anyone , even his or her family or relatives .",,2026-06-23T13:28:03.591726
conll14_704,conll14,long,39,"With no close relationship in real life but only close cyber friends , one is more possibly to feel lonely because the physiological need of human beings is to feel the bond with others by our five senses .",gector,gector-2024-roberta-large,1,"With no close relationships in real life but only close cyber friends , one is more likely to feel lonely because the physiological need of human beings is to feel the bond with others through our five senses .",,2026-06-23T13:28:04.726411
conll14_1006,conll14,long,40,"In addition , there are also some false reports and fake IDs occur on both social media sites that people use fake ID to insult or harass someone , like the case of Heather Chua occurred recently on Facebook .",gector,gector-2024-roberta-large,1,"In addition , there are also some false reports and fake IDs occurring on both social media sites where people use fake IDs to insult or harass someone , like the case of Heather Chua , which occurred recently on Facebook .",,2026-06-23T13:28:06.465702
conll14_1053,conll14,long,46,"Other than that , sometimes the message of one party can not be delivered properly to the other one since the communication is done through written language , and thus the 'tone ' of the message sent and when it is received may be different .",gector,gector-2024-roberta-large,1,"Other than that , sometimes the message of one party can not be delivered properly to the other one , since the communication is done through written language , and thus the 'tone ' of the message sent and when it is received may be different .",,2026-06-23T13:28:07.596619
conll14_1157,conll14,long,33,"However , after one has registered in those social media sites which are not reliable , all the information you have filled in will be a weapon against you in the future .",gector,gector-2024-roberta-large,1,"However , after one has registered on those social media sites which are not reliable , all the information you have filled in will be a weapon against you in the future .",,2026-06-23T13:28:08.728304
conll14_591,conll14,long,29,"Furthermore , living with a secret is not a good sensation , especially if the situations of other relatives become worse , you should feel guilty and depressed .",gector,gector-2024-roberta-large,1,"Furthermore , living with a secret is not a good sensation , especially if the situations of other relatives become worse . You will feel guilty and depressed .",,2026-06-23T13:28:10.392257
conll14_789,conll14,long,32,"When one of his friends who is not aware of this has failed to contact him via telephone calls , he might be able to get his whereabout using social media .",gector,gector-2024-roberta-large,1,"When one of his friends who is not aware of this has failed to contact him via telephone calls , he might be able to get his whereabout using social media .",,2026-06-23T13:28:11.033152
conll14_197,conll14,long,28,"However , I belive that the carrier has right not to obligate to tell anyone but has responsibility to take an action to prevent any ethical dilemma .",gector,gector-2024-roberta-large,1,"However , I believe that the carrier has the right not to be obligated to tell anyone but has a responsibility to take action to prevent any ethical dilemma .",,2026-06-23T13:28:12.214087
conll14_189,conll14,long,32,"If used for a good purpose , it can prevent unnecessary unhappiness , however , it could also make situation worse by revealing who the carrier is , in the family .",gector,gector-2024-roberta-large,1,"If used for a good purpose , it can prevent unnecessary unhappiness . However , it could also make the situation worse by revealing who the carrier is , in the family .",,2026-06-23T13:28:13.450162
conll14_63,conll14,long,71,"In this case , the carrier can eat less candies and chocolates to prevent intake to much sugars , and at the same time , if the carrier tell this information to the relatives , it will be useful for them to know that they may have diabetes in the future becouse of related genes and they can perform the same exercise to intake less sugar to prevent the disease .",gector,gector-2024-roberta-large,1,"In this case , the carrier can eat fewer candies and chocolates to prevent intake of sugars , and at the same time , if the carrier tells this information to his relatives , it will be useful for them to know that they may have diabetes in the future because of related genes and they can perform the same exercise to intake less sugar to prevent the disease .",,2026-06-23T13:28:15.156076
conll14_822,conll14,long,41,"However , it is also bringing some social changes whereby such virtual worlds are overtaking the real-life world , resulting in some negative impacts in individuaul 's daily lives and therefore becoming a large problem in societies as a whole .",gector,gector-2024-roberta-large,1,"However , it is also bringing some social changes whereby such virtual worlds are overtaking the real-life world , resulting in some negative impacts on individuals ' daily lives and therefore becoming a big problem in society as a whole .",,2026-06-23T13:28:16.357257
conll14_182,conll14,long,33,"If anything wrong happened to the carrier 's life , without informing the family members it could make a huge regret in their life if she leaves without them knowing about it .",gector,gector-2024-roberta-large,1,"If anything wrong happens in the carrier 's life , without informing the family members , it could be a huge regret in their lives if she leaves without them knowing about it .",,2026-06-23T13:28:17.472874
conll14_720,conll14,long,26,"Hence , social media has benefited the masses by equipping them with a powerful tool to disseminate information almost immediate to the people around them .",gector,gector-2024-roberta-large,1,"Hence , social media has benefited the masses by equipping them with a powerful tool to disseminate information almost immediate to the people around them .",,2026-06-23T13:28:18.047454
conll14_1305,conll14,long,37,"Last but not least , social media does affect human interpersonal skills when people increase the time on social sites and reject chances to expose to social daily life activities as well as interacting with people .",gector,gector-2024-roberta-large,1,"Last but not least , social media does affect human interpersonal skills when people increase the time on social sites and reject chances to expose themselves to social daily life activities as well as interact with people .",,2026-06-23T13:28:19.218887
conll14_821,conll14,long,29,"Thanks to them , people can get to know one another online , without having to travel to meet up for business purposes for companies or personal reasons .",gector,gector-2024-roberta-large,1,"Thanks to them , people can get to know one another online , without having to travel to meet up for business purposes for companies or personal reasons .",,2026-06-23T13:28:19.772598
conll14_758,conll14,long,33,"Although emocons can be used to show certain emotion , this differs from the real authentic emotion of your friends when you observed them through their body language and their facial expression .",gector,gector-2024-roberta-large,1,"Although emocons can be used to show certain emotions , this differs from the real authentic emotion of your friends when you observe them through their body language and their facial expression .",,2026-06-23T13:28:20.894645
conll14_286,conll14,long,31,Many syndromes such as Down Syndrome and Taylor Syndrome can be prevented to happen if the mother undergo proper medication and do n't consume harmful goods during the pregnancy period .,gector,gector-2024-roberta-large,1,Many syndromes such as Down Syndrome and Taylor Syndrome can be prevented from happening if the mother undergoes proper medication and does n't consume harmful goods during the pregnancy period .,,2026-06-23T13:28:22.038787
conll14_1307,conll14,long,26,"As a result , if the situation keep go on in this unexpected trend , it will cause a bad effect on the young generation .",gector,gector-2024-roberta-large,1,"As a result , if the situation keeps going on in this unexpected trend , it will have a bad effect on the younger generation .",,2026-06-23T13:28:23.334084
conll14_389,conll14,long,28,"The situation may become worst if the child has diseases like cancer or heart disease , which means that parents have another heavy baggage named medication fees .",gector,gector-2024-roberta-large,1,"The situation may get worse if the child has diseases like cancer or heart disease , which means that parents have another heavy baggage named medication fees .",,2026-06-23T13:28:24.450971
conll14_800,conll14,long,42,"This is because by the ease of technology such as airplane , some of our friends might be going overseas to continue their studies or even you are away from your family to pursue your studies or even careers in life .",gector,gector-2024-roberta-large,1,"This is because of the ease of technology such as airplanes , some of our friends might be going overseas to continue their studies or even run away from their family to pursue their studies or even careers in life .",,2026-06-23T13:28:26.188001
conll14_1241,conll14,long,31,They can learn how these people succeed and they can also have the chance to talk with them and know these famous persons ' thought by using the social media .,gector,gector-2024-roberta-large,1,They can learn how these people succeed and they can also have the chance to talk with them and know these famous people 's thoughts by using social media .,,2026-06-23T13:28:27.889236
conll14_777,conll14,long,27,"The children nowadays do not know what is neighbourhood games and who is staying beside them , all they know is pressing icons on the screens .",gector,gector-2024-roberta-large,1,The children nowadays do not know what neighbourhood games are and who is staying beside them . All they know is pressing icons on the screens .,,2026-06-23T13:28:29.569385
conll14_755,conll14,long,32,"We may in actual fact communicating with a hoax Facebook acccount of a cyber friend , which we assume to be real but in reality , it is a fake account .",gector,gector-2024-roberta-large,1,"We may in actual fact be communicating with a hoax Facebook account of a cyber friend , which we assume to be real , but in reality , it is a fake account .",,2026-06-23T13:28:30.692671
conll14_1310,conll14,long,25,It not only is convenient and beneficial in connecting people and developing the business but it also can damage people relationships and interpersonal skills .,gector,gector-2024-roberta-large,1,"It is not only convenient and beneficial for connecting people and developing the business , but it can also damage people relationships and interpersonal skills .",,2026-06-23T13:28:31.829937
conll14_1285,conll14,long,26,"Nowadays , thanks to the help of social media , with just one click , you can contact your family and friends wherever you want .",gector,gector-2024-roberta-large,1,"Nowadays , thanks to the help of social media , with just one click , you can contact your family and friends wherever you want .",,2026-06-23T13:28:32.400991
conll14_1056,conll14,long,25,Nowadays we can not really trust new people whom we know from social media since we will never know whether they are even 'real' .,gector,gector-2024-roberta-large,1,"Nowadays , we can not really trust new people whom we know from social media , since we will never know whether they are even 'real' .",,2026-06-23T13:28:33.562744
conll14_1235,conll14,long,35,"For example , on mother 's day , people are shy to say "" I love you "" to their mothers so they can type it on his or her mother 's facebook page .",gector,gector-2024-roberta-large,1,"For example , on mother 's day , people are shy to say "" I love you "" to their mothers , so they can type it on his or her mother 's Facebook page .",,2026-06-23T13:28:34.763729
conll14_29,conll14,long,35,"In cases where an individual has gotten to know of a genetic disorder , disclosing or otherwise , to his or her relative is solely a matter of preference within the indivdial moral system .",gector,gector-2024-roberta-large,1,"In cases where an individual has gotten to know about a genetic disorder , disclosing or not to his or her relative is solely a matter of preference within the individual 's moral system .",,2026-06-23T13:28:36.547112
conll14_44,conll14,long,66,"From a practitioner 's perspective these findings are important because if lay constructs of the family and kinship are a social construct they may not be in line with geneticists ' views of family relationships , or about which blood ( or non-blood ) relatives should be informed and by whom ; this is also likely to be dependent on the cultural and ethnic context .",gector,gector-2024-roberta-large,1,"From a practitioner 's perspective , these findings are important because if lay constructs of the family and kinship are a social construct , they may not be in line with geneticists ' views of family relationships , or about which blood ( or non-blood ) relatives should be informed and by whom ; this is also likely to be dependent on the cultural and ethnic context .",,2026-06-23T13:28:38.268515
conll14_950,conll14,long,26,"Another disadvantage that affects other people is that by only showing selected part of our lives , we build "" false image "" in public .",gector,gector-2024-roberta-large,1,"Another disadvantage that affects other people is that by only showing selected parts of our lives , we build a "" false image "" in public .",,2026-06-23T13:28:40.049024
conll14_940,conll14,long,36,"For Facebook , a comprehensive way of sharing is offered since multiple photos and videos can be uploaded , long notes can be published , even documents and data can be shared through Facebook nowadays .",gector,gector-2024-roberta-large,1,"For Facebook , a comprehensive way of sharing is offered , since multiple photos and videos can be uploaded , long notes can be published , even documents and data can be shared through Facebook nowadays .",,2026-06-23T13:28:41.231404
conll14_798,conll14,long,48,"In the past , it took a few days to receive a message as we need to post our letter and now , we can use e-mail which stands for electronic message to send messages to our friends or even use our handphone to send our messages .",gector,gector-2024-roberta-large,1,"In the past , it took a few days to receive a message as we needed to post our letter and now , we can use e-mail , which stands for electronic message , to send messages to our friends or even use our handphone to send our messages .",,2026-06-23T13:28:42.469196
conll14_473,conll14,long,28,"Once we found we were carrying this genetic risk , it is better for us to tell our family members because they may carry it as well .",gector,gector-2024-roberta-large,1,"Once we find we are carrying this genetic risk , it is better for us to tell our family members because they may carry it as well .",,2026-06-23T13:28:43.675744
conll14_187,conll14,long,29,"As the techonology has been advancing , it has reached a stage whereby the advancement triggers some ethical dilemmas in relation to the acutual use of the techonology .",gector,gector-2024-roberta-large,1,"As technology has been advancing , it has reached a stage whereby the advancement triggers some ethical dilemmas in relation to the actual use of the technology .",,2026-06-23T13:28:44.835084
conll14_365,conll14,long,27,"In this particular case , we are discussing about whether a person should tell his relatives about him having a RISK of a particular genetic disease .",gector,gector-2024-roberta-large,1,"In this particular case , we are discussing whether a person should tell his relatives about his having a RISK of a particular genetic disease .",,2026-06-23T13:28:46.083985
conll14_1175,conll14,long,36,"To them , social media is the only resource they can approach to know everything happened in their home country and the way they can use to show their lives to their lovers as well .",gector,gector-2024-roberta-large,1,"To them , social media is the only resource they can approach to know everything happening in their home country and the way they can use it to show their lives to their lovers as well .",,2026-06-23T13:28:47.205408
conll14_454,conll14,long,26,"Therefore , telling the families and the relatives to get prepared for fighting the disease and even prevent to get the disease is your responsibility .",gector,gector-2024-roberta-large,1,"Therefore , telling the family and relatives to get prepared for fighting the disease and even prevent getting the disease is your responsibility .",,2026-06-23T13:28:48.327318
conll14_97,conll14,long,43,"In a nutshell , our society ca n't push genetic problem carrier to tell his or her disease to his or her relatives but he or she should be willing to tell his or her relatives about his or her genetic problem .",gector,gector-2024-roberta-large,1,"In a nutshell , our society ca n't push a genetic problem carrier to tell his or her disease to his or her relatives , but he or she should be willing to tell his or her relatives about his or her genetic problem .",,2026-06-23T13:28:49.451440
conll14_824,conll14,long,29,"As people feel more confident online where they do not have to face in real-life on the spot , they feel more comfortable and thus prefer communicating online .",gector,gector-2024-roberta-large,1,"As people feel more confident online where they do not have to face in real-life on the spot , they feel more comfortable and thus prefer communicating online .",,2026-06-23T13:28:50.021150
conll14_1042,conll14,long,38,"Nevertheless , with those advantages , some disadvantages may appear such as reduction in face-to-face human contact which affects interpersonal skills , privacy issue , as well as some frauds that can be done through social media .",gector,gector-2024-roberta-large,1,"Nevertheless , with those advantages , some disadvantages may appear , such as a reduction in face-to-face human contact , which affects interpersonal skills , privacy issues , as well as some frauds that can be done through social media .",,2026-06-23T13:28:51.147565
conll14_480,conll14,long,43,"Imagine you are living like a normal person but suddenly one day your relative comes tells you that actually there are some possibilities that you may encounter some disease in the future , what kind of feeling are you going to have ?",gector,gector-2024-roberta-large,1,Imagine you are living like a normal person but suddenly one day your relative comes to tell you that actually there are some possibilities that you may encounter some disease in the future . What kind of feeling are you going to have ?,,2026-06-23T13:28:52.873231
bea19_592,bea19,short,13,They use at least one hour to learn English knowledge a day .,gector,gector-2024-roberta-large,1,They use at least one hour to learning English a day .,,2026-06-23T13:28:54.139447
bea19_4103,bea19,short,9,Stocks are an integral part of their livelihood .,gector,gector-2024-roberta-large,1,Stocks are an integral part of their livelihood .,,2026-06-23T13:28:54.777330
bea19_723,bea19,short,6,This is a modern city .,gector,gector-2024-roberta-large,1,This is a modern city .,,2026-06-23T13:28:55.467553
bea19_1429,bea19,short,1,Introduction,gector,gector-2024-roberta-large,1,Introduction,,2026-06-23T13:28:56.074604
bea19_1087,bea19,short,9,She wanted to be his wife so bad .,gector,gector-2024-roberta-large,1,She wanted to be his wife so badly .,,2026-06-23T13:28:57.239795
bea19_2040,bea19,short,13,"Finally , I think technological developments make us improve to the future .",gector,gector-2024-roberta-large,1,"Finally , I think technological developments make us improve for the future .",,2026-06-23T13:28:58.415734
bea19_1973,bea19,short,12,"The've got a lot of different dishes , traditional and modern .",gector,gector-2024-roberta-large,1,"They got a lot of different dishes , traditional and modern .",,2026-06-23T13:28:59.542848
bea19_1764,bea19,short,12,"However , I like to be a volunteer on enjoyable projects .",gector,gector-2024-roberta-large,1,"However , I like to be a volunteer on enjoyable projects .",,2026-06-23T13:29:00.117939
bea19_2461,bea19,short,11,Do n't forget to practise and enjoy Puerquitour ! ! !,gector,gector-2024-roberta-large,1,Do n't forget to practise and enjoy Puerquitour ! ! !,,2026-06-23T13:29:00.682398
bea19_3193,bea19,short,13,I followed cricket religiously and have watched almost every match India played .,gector,gector-2024-roberta-large,1,I followed cricket religiously and have watched almost every match India played .,,2026-06-23T13:29:01.246390
bea19_3148,bea19,short,5,( Please ! ) .,gector,gector-2024-roberta-large,1,( Please ! ) .,,2026-06-23T13:29:01.799665
bea19_839,bea19,short,12,There was a funny thing when I went to the marshal .,gector,gector-2024-roberta-large,1,There was a funny thing when I went to the marshal .,,2026-06-23T13:29:02.359659
bea19_4084,bea19,short,7,The effects of this are unpredictable .,gector,gector-2024-roberta-large,1,The effects of this are unpredictable .,,2026-06-23T13:29:02.926225
bea19_1536,bea19,short,11,Similarly travelling by car has its own advantage and disadvantages .,gector,gector-2024-roberta-large,1,"Similarly , travelling by car has its own advantages and disadvantages .",,2026-06-23T13:29:04.097991
bea19_2292,bea19,short,12,Bart is ten years old and is a typical American child .,gector,gector-2024-roberta-large,1,Bart is ten years old and is a typical American child .,,2026-06-23T13:29:04.696469
bea19_2696,bea19,short,5,"Second , being punctual .",gector,gector-2024-roberta-large,1,"Second , be punctual .",,2026-06-23T13:29:05.869753
bea19_2694,bea19,short,12,Businesslike suits and ties fit in well with the formal occasion .,gector,gector-2024-roberta-large,1,Businesslike suits and ties fit in well with the formal occasion .,,2026-06-23T13:29:06.455474
bea19_3335,bea19,short,13,"This zone is part of a protected area , a natural park .",gector,gector-2024-roberta-large,1,"This zone is part of a protected area , a natural park .",,2026-06-23T13:29:07.028307
bea19_3200,bea19,short,11,I will also advise reading more about cricket on cricinfo.com .,gector,gector-2024-roberta-large,1,I would also advise reading more about cricket on cricinfo.com .,,2026-06-23T13:29:08.161078
bea19_4327,bea19,short,8,They come to feel prejudice toward Jews .,gector,gector-2024-roberta-large,1,they come to feel prejudice toward Jews .,,2026-06-23T13:29:09.295353
bea19_1179,bea19,short,4,"August , 23rd 2014",gector,gector-2024-roberta-large,1,"August , 23rd 2014",,2026-06-23T13:29:09.865318
bea19_2664,bea19,short,10,"For example , you can travel to new places .",gector,gector-2024-roberta-large,1,"For example , you can travel to new places .",,2026-06-23T13:29:10.421835
bea19_2257,bea19,short,13,"There were two rooms , smoking room or non - smoking room .",gector,gector-2024-roberta-large,1,There were two rooms ; the smoking room and the non - smoking room .,,2026-06-23T13:29:12.115801
bea19_1032,bea19,short,6,Susan is a little dragon .,gector,gector-2024-roberta-large,1,Susan is a little dragon .,,2026-06-23T13:29:12.661952
bea19_3185,bea19,short,5,Cricket is my passion .,gector,gector-2024-roberta-large,1,Cricket is my passion .,,2026-06-23T13:29:13.275899
bea19_2146,bea19,short,12,"Firstly , the car is more convenient because there is privacy .",gector,gector-2024-roberta-large,1,"Firstly , the car is more convenient because there is privacy .",,2026-06-23T13:29:13.856074
bea19_822,bea19,short,9,Contemporary Art is a very controversial issue nowadays .,gector,gector-2024-roberta-large,1,Contemporary Art is a very controversial issue nowadays .,,2026-06-23T13:29:14.420426
bea19_3365,bea19,short,11,"On the other hand , the gym is too small .",gector,gector-2024-roberta-large,1,"On the other hand , the gym is too small .",,2026-06-23T13:29:14.980867
bea19_2318,bea19,short,10,First of all they are very dirty by nature .,gector,gector-2024-roberta-large,1,"First of all , they are very dirty by nature .",,2026-06-23T13:29:16.215797
bea19_1357,bea19,short,10,I was amazed of how huge were the falls .,gector,gector-2024-roberta-large,1,At I was amazed at how huge the falls were .,,2026-06-23T13:29:17.388507
bea19_454,bea19,short,6,1- make me fit and healthy,gector,gector-2024-roberta-large,1,1- make me fit and healthy,,2026-06-23T13:29:17.977045
bea19_4239,bea19,short,11,Modern times saw gas and electric ranges as to staple .,gector,gector-2024-roberta-large,1,Modern times saw gas and electric ranges as a staple .,,2026-06-23T13:29:19.174978
bea19_899,bea19,short,7,Last night I made a decision .,gector,gector-2024-roberta-large,1,Last night I made a decision .,,2026-06-23T13:29:19.773412
bea19_675,bea19,short,10,That 's reason why basketball is my favorite sport .,gector,gector-2024-roberta-large,1,That 's the reason why basketball is my favorite sport .,,2026-06-23T13:29:20.896652
bea19_804,bea19,short,2,Dear Carlos,gector,gector-2024-roberta-large,1,Dear Carlos,,2026-06-23T13:29:21.458687
bea19_726,bea19,short,5,You may like this .,gector,gector-2024-roberta-large,1,You may like this .,,2026-06-23T13:29:22.022592
bea19_1346,bea19,short,10,"On september 12th,2014 I went to New York city .",gector,gector-2024-roberta-large,1,On September 12 I went to New York City .,,2026-06-23T13:29:23.287112
bea19_520,bea19,short,4,Dear sir Dimara .,gector,gector-2024-roberta-large,1,Dear Dimara .,,2026-06-23T13:29:24.445368
bea19_1234,bea19,short,3,Íñigo Ojeda .,gector,gector-2024-roberta-large,1,Íñigo Ojeda .,,2026-06-23T13:29:25.015148
bea19_2937,bea19,short,9,"solution "" and blended learning is the future .",gector,gector-2024-roberta-large,1,"solution "" and blended learning is the future .",,2026-06-23T13:29:25.633148
bea19_1283,bea19,short,13,I asked myself many times what is the aim of our life ?,gector,gector-2024-roberta-large,1,I asked myself many times what is the aim of our life ?,,2026-06-23T13:29:26.273573
bea19_3748,bea19,short,9,Mine is not the only experience like this .,gector,gector-2024-roberta-large,1,Mine is not the only experience like this .,,2026-06-23T13:29:26.884705
bea19_2815,bea19,short,2,Yours Agnieszka,gector,gector-2024-roberta-large,1,Yours Agnieszka,,2026-06-23T13:29:27.496348
bea19_3553,bea19,short,11,"If this is so , they should also work better .",gector,gector-2024-roberta-large,1,"If this is so , they should also work better .",,2026-06-23T13:29:28.093601
bea19_1755,bea19,short,11,My job was checking songs list which singers would perform .,gector,gector-2024-roberta-large,1,My job was checking the songs list which singers would perform .,,2026-06-23T13:29:29.258078
bea19_1817,bea19,short,9,It is hard to compete with the Internet .,gector,gector-2024-roberta-large,1,It is hard to compete with the Internet .,,2026-06-23T13:29:29.843539
bea19_2951,bea19,short,13,That 's the most important point if you want to play handball .,gector,gector-2024-roberta-large,1,That 's the most important point if you want to play handball .,,2026-06-23T13:29:30.430300
bea19_720,bea19,short,9,l wish you will have a impressed time .,gector,gector-2024-roberta-large,1,l hope you will have an impressive time .,,2026-06-23T13:29:31.602364
bea19_365,bea19,short,11,"I 'm your employee , to serve on your company .",gector,gector-2024-roberta-large,1,"I 'm your employee , to serve your company .",,2026-06-23T13:29:32.751444
bea19_1747,bea19,short,9,I got a lot of experience from them .,gector,gector-2024-roberta-large,1,I got a lot of experience from them .,,2026-06-23T13:29:33.406359
bea19_1717,bea19,short,5,Are you okay'I asked .,gector,gector-2024-roberta-large,1,Are you okay'I asked .,,2026-06-23T13:29:33.978917
bea19_2688,bea19,short,11,That 's how I see a home of the future .,gector,gector-2024-roberta-large,1,That 's how I see the home of the future .,,2026-06-23T13:29:35.154839
bea19_1252,bea19,short,11,"Second , the teachers were really good skills to teach .",gector,gector-2024-roberta-large,1,"Second , the teachers were really good at teaching .",,2026-06-23T13:29:36.368390
bea19_1693,bea19,short,12,I think a great disadvantage is the price of the course .,gector,gector-2024-roberta-large,1,I think a great disadvantage is the price of the course .,,2026-06-23T13:29:37.038055
bea19_3962,bea19,short,12,The are not strong enough and if captured could be raped .,gector,gector-2024-roberta-large,1,"They are not strong enough and , if captured , could be raped .",,2026-06-23T13:29:38.257862
bea19_1933,bea19,short,6,It is not fair enough .,gector,gector-2024-roberta-large,1,It is not fair enough .,,2026-06-23T13:29:38.860321
bea19_698,bea19,short,6,I love to play cricket .,gector,gector-2024-roberta-large,1,I love to play cricket .,,2026-06-23T13:29:39.437992
bea19_2388,bea19,short,12,"He has to deal with it , the sooner the better .",gector,gector-2024-roberta-large,1,"He has to deal with it , the sooner the better .",,2026-06-23T13:29:40.022372
bea19_4190,bea19,short,11,We have also become more considerable of our animal life .,gector,gector-2024-roberta-large,1,We have also become more understanding of our animal life .,,2026-06-23T13:29:41.174229
bea19_2062,bea19,short,7,Also it makes us more clever .,gector,gector-2024-roberta-large,1,Also it makes us more clever .,,2026-06-23T13:29:41.746226
bea19_3760,bea19,short,10,Even ' artificial intelligence ' needs to be programmed .,gector,gector-2024-roberta-large,1,Even ' artificial intelligence ' needs to be programmed .,,2026-06-23T13:29:42.320803
bea19_4374,bea19,short,12,Some television shows show violence because it appeals to adult viewers .,gector,gector-2024-roberta-large,1,Some television shows show violence because it appeals to adult viewers .,,2026-06-23T13:29:42.901005
bea19_2287,bea19,short,9,I recommend you not to take warm clothes .,gector,gector-2024-roberta-large,1,I recommend you not to take warm clothes .,,2026-06-23T13:29:43.547382
bea19_794,bea19,short,11,Buses are more simple - you just buy a ticket .,gector,gector-2024-roberta-large,1,Buses are more simple - you just buy a ticket .,,2026-06-23T13:29:44.142640
bea19_2699,bea19,short,12,"As the old saying goes , well prepared is half done .",gector,gector-2024-roberta-large,1,"As the old saying goes , well prepared is half done .",,2026-06-23T13:29:44.729351
bea19_350,bea19,short,8,Here we can eat typical Italian food .,gector,gector-2024-roberta-large,1,Here we can eat typical Italian food .,,2026-06-23T13:29:45.310828
bea19_2760,bea19,short,13,Another thing to add is not being stressed before the exam night .,gector,gector-2024-roberta-large,1,Another thing to add is not being stressed before the exam night .,,2026-06-23T13:29:46.010109
bea19_3523,bea19,medium,22,"There will be business booms and free competition with the removal of protective practices , along with greater freedom to travel .",gector,gector-2024-roberta-large,1,"There will be business booms and free competition with the removal of protective practices , along with greater freedom to travel .",,2026-06-23T13:29:46.618822
bea19_3199,bea19,medium,14,"To learn more about bowling one should watch Akram , Warne and Murli .",gector,gector-2024-roberta-large,1,"To learn more about bowling , one should watch Akram , Warne and Murli .",,2026-06-23T13:29:47.776580
bea19_2538,bea19,medium,20,"But then she said "" hello , my name is Anna and I think you are my mother "" .",gector,gector-2024-roberta-large,1,"But then she said "" hello , my name is Anna and I think you are my mother "" .",,2026-06-23T13:29:48.346789
bea19_2716,bea19,medium,18,"Because of all the above points , I think I am a suitable person for the job .",gector,gector-2024-roberta-large,1,"Because of all the above points , I think I am a suitable person for the job .",,2026-06-23T13:29:48.929829
bea19_1487,bea19,medium,14,The most important thing in the environment care is the education of children .,gector,gector-2024-roberta-large,1,The most important thing in environmental care is the education of children .,,2026-06-23T13:29:50.087915
bea19_566,bea19,medium,16,It is his town and it is his duty too to save town 's history .,gector,gector-2024-roberta-large,1,"It is his town and it is his duty too , to save the town 's history .",,2026-06-23T13:29:51.242877
bea19_3798,bea19,medium,21,"What people have also become aware of , is the immense power which genetic manipulation can give to certain individuals .",gector,gector-2024-roberta-large,1,"What people have also become aware of , is the immense power which genetic manipulation can give to certain individuals .",,2026-06-23T13:29:51.818279
bea19_3888,bea19,medium,15,Herds where this disease was found were put down before the symptoms progressed further .,gector,gector-2024-roberta-large,1,Herds where this disease was found were put down before the symptoms progressed further .,,2026-06-23T13:29:52.399513
